# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	U_converged             	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             	omega_solver            	omega_initial           	omega_final             	omega_iters             	omega_converged         
409                     	smoothSolver	5.9399969371602659e-07	1.8254612418412821e-08	2	3.1590158503163950e-06	1.3104497908796371e-07	2	false	smoothSolver	1.2630557893704091e-08	8.4301691908358509e-10	2	true	GAMG	9.4782834216783911e-07	9.4673109687893934e-08	28	true	smoothSolver	5.6319785996599052e-11	1.1075571769930540e-11	1	true
410                     	smoothSolver	5.8782472264202208e-07	1.7709399252847810e-08	2	3.1288444745901060e-06	1.2877116093826960e-07	2	false	smoothSolver	1.2565732308361240e-08	8.3870059415307570e-10	2	true	GAMG	9.3517776785424500e-07	9.3190091735819111e-08	29	true	smoothSolver	5.5965695593899173e-11	1.1018662414397710e-11	1	true
411                     	smoothSolver	5.8153339142377224e-07	1.7181354557085930e-08	2	3.0965231491189890e-06	1.2638970374585379e-07	2	false	smoothSolver	1.2502099317298249e-08	8.3447688767728128e-10	2	true	GAMG	8.9644341285628079e-07	8.8330424281787321e-08	29	true	smoothSolver	5.5643205916374771e-11	1.0965089734949170e-11	1	true
412                     	smoothSolver	5.7525082046298009e-07	1.6667593178916209e-08	2	3.0613206308833291e-06	1.2394038097500331e-07	2	false	smoothSolver	1.2438887217381700e-08	8.3034814471676451e-10	2	true	GAMG	8.7060258448747236e-07	8.5050521190881622e-08	30	true	smoothSolver	5.5345346315808288e-11	1.0915602496911080e-11	1	true
413                     	smoothSolver	5.6871478429613818e-07	1.6193921743825229e-08	2	3.0248729094879421e-06	1.2127890694937241e-07	2	false	smoothSolver	1.2376476606514050e-08	8.2628407728338526e-10	2	true	GAMG	8.5514754885867751e-07	8.2926835818583912e-08	30	true	smoothSolver	5.5065163510950230e-11	1.0869491871500870e-11	1	true
414                     	smoothSolver	5.6212062931641875e-07	1.5738615372037930e-08	2	2.9862062566045771e-06	1.1855533703019621e-07	2	false	smoothSolver	1.2314485403377160e-08	8.2227140344487806e-10	2	true	GAMG	8.3260249396306918e-07	8.0892887456639494e-08	30	true	smoothSolver	5.4795732775110251e-11	1.0826577283866380e-11	1	true
415                     	smoothSolver	5.5549320969686412e-07	1.5315202971441639e-08	2	2.9459482078321240e-06	1.1574472661542510e-07	2	false	smoothSolver	1.2253160256323860e-08	8.1833557893596433e-10	2	true	GAMG	8.0677265701903703e-07	7.9048249379150712e-08	30	true	smoothSolver	5.4550006791418963e-11	1.0787854804014769e-11	1	true
416                     	smoothSolver	5.4885703651333463e-07	1.4923745311242399e-08	2	2.9041992071844578e-06	1.1285132001553470e-07	2	false	smoothSolver	1.2193329142021981e-08	8.1449008594816675e-10	2	true	GAMG	7.8078186277921352e-07	7.7440946955396626e-08	30	true	smoothSolver	5.4331354791830333e-11	1.0752283438864620e-11	1	true
417                     	smoothSolver	5.4223151545779266e-07	1.4566021845208810e-08	2	2.8611887050511670e-06	1.0989072249552180e-07	2	false	smoothSolver	1.2133736058085600e-08	8.1065247591378337e-10	2	true	GAMG	7.5513033285152466e-07	7.5477725661065915e-08	31	true	smoothSolver	5.4134170157730697e-11	1.0720066610202170e-11	1	true
418                     	smoothSolver	5.3557240310469185e-07	1.4244931552516100e-08	2	2.8172617952108982e-06	1.0687392700477989e-07	2	false	smoothSolver	1.2074650182104040e-08	8.0684010852278917e-10	2	true	GAMG	7.1955632142133241e-07	7.1318358652938344e-08	31	true	smoothSolver	5.3968182566400447e-11	1.0691318637692670e-11	1	true
419                     	smoothSolver	5.2921347860784951e-07	1.3959579423932591e-08	2	2.7720197643018292e-06	1.0385588649609520e-07	2	false	smoothSolver	1.2016128259037331e-08	8.0304940566641958e-10	2	true	GAMG	6.9266765334109522e-07	6.8466363794833674e-08	32	true	smoothSolver	5.3808778119509502e-11	1.0665032987195920e-11	1	true
420                     	smoothSolver	5.2269224657428953e-07	1.3717387262310921e-08	2	2.7267080753878130e-06	1.0073840721593790e-07	2	false	smoothSolver	1.1958029033245100e-08	7.9932993690984866e-10	2	true	GAMG	6.7487930734608982e-07	6.6424172206951803e-08	32	true	smoothSolver	5.3651343397985237e-11	1.0641380291534039e-11	1	true
421                     	smoothSolver	5.1639613287715343e-07	1.3516398164138120e-08	2	2.6806369641570531e-06	9.7642927005290233e-08	2	false	smoothSolver	1.1900200911049360e-08	7.9562779229378554e-10	2	true	GAMG	6.5293562027749113e-07	6.4551418893097948e-08	32	true	smoothSolver	5.3488325788539507e-11	1.0620774618042440e-11	1	true
422                     	smoothSolver	5.1025161146461496e-07	1.3359391149472640e-08	2	2.6342942424960581e-06	9.4560614709571052e-08	2	false	smoothSolver	1.1842928356547389e-08	7.9197755611009402e-10	2	true	GAMG	6.3001413285274356e-07	6.2920286599536751e-08	32	true	smoothSolver	5.3328397217818430e-11	1.0603848438031391e-11	1	true
423                     	smoothSolver	5.0427604151255298e-07	1.3247732168861080e-08	2	2.5877744489800490e-06	9.1500473620287667e-08	2	false	smoothSolver	1.1786345567500691e-08	7.8838893294108554e-10	2	true	GAMG	6.0716300670147006e-07	5.9556478940740792e-08	34	true	smoothSolver	5.3164401215508992e-11	1.0589524244170400e-11	1	true
424                     	smoothSolver	4.9850426455273101e-07	1.3181936208450660e-08	2	2.5412837110158332e-06	8.8479056285565365e-08	2	false	smoothSolver	1.1730636840746420e-08	7.8486339866924710e-10	2	true	GAMG	5.8368610372182624e-07	5.7280664860390783e-08	34	true	smoothSolver	5.3026025032903457e-11	1.0579567918614721e-11	1	true
425                     	smoothSolver	4.9295117227148146e-07	1.3163087292766640e-08	2	2.4948385231378249e-06	8.5513786183608194e-08	2	false	smoothSolver	1.1675232218630111e-08	7.8137915318511383e-10	2	true	GAMG	5.6187141235354502e-07	5.5409619608790279e-08	34	true	smoothSolver	5.2899285331209690e-11	1.0572772104687610e-11	1	true
426                     	smoothSolver	4.8764636922431387e-07	1.3192207084459801e-08	2	2.4487349449652678e-06	8.2617843760810703e-08	2	false	smoothSolver	1.1620847387091179e-08	7.7793399675100418e-10	2	true	GAMG	5.4085086074947267e-07	5.3891056926497112e-08	34	true	smoothSolver	5.2770391791387863e-11	1.0565017290088971e-11	1	true
427                     	smoothSolver	4.8262686387367359e-07	1.3267810546005770e-08	2	2.4030844981411159e-06	7.9806801567228703e-08	2	false	smoothSolver	1.1566713002105120e-08	7.7451791879436696e-10	2	true	GAMG	5.2089752520636590e-07	5.1118291162668302e-08	36	true	smoothSolver	5.2632563062679937e-11	1.0555945828257890e-11	1	true
428                     	smoothSolver	4.7792478734562188e-07	1.3389966319129181e-08	2	2.3580629937131529e-06	7.7096110954016629e-08	2	false	smoothSolver	1.1512438411245449e-08	7.7114439904953995e-10	2	true	GAMG	5.0126962422535905e-07	4.9200340592662283e-08	36	true	smoothSolver	5.2505987464855883e-11	1.0546373740991249e-11	1	true
429                     	smoothSolver	4.7353073751589162e-07	1.3555875295746110e-08	2	2.3136519081387220e-06	7.4499841471668779e-08	2	false	smoothSolver	1.1458253756846029e-08	7.6779654606838936e-10	2	true	GAMG	4.8344342002227428e-07	4.7690549308578899e-08	36	true	smoothSolver	5.2383235543825387e-11	1.0536732484935360e-11	1	true
430                     	smoothSolver	4.6944170683960642e-07	1.3763455912279490e-08	2	2.2700498255400929e-06	7.2029128741346863e-08	2	false	smoothSolver	1.1404087941763049e-08	7.6446503608354990e-10	2	true	GAMG	4.6695095211781079e-07	4.6525327998995267e-08	36	true	smoothSolver	5.2262138413859478e-11	1.0525989500068329e-11	1	true
431                     	smoothSolver	4.6566738958506251e-07	1.4007774343418020e-08	2	2.2273129052267841e-06	6.9694741208272554e-08	2	false	smoothSolver	1.1350766624765690e-08	7.6119975512002852e-10	2	true	GAMG	4.5163916610668881e-07	4.5155313245369649e-08	37	true	smoothSolver	5.2137816580953850e-11	1.0514159248947700e-11	1	true
432                     	smoothSolver	4.6215111177458362e-07	1.4282657812867350e-08	2	2.1855611399062931e-06	6.7507157862032707e-08	2	false	smoothSolver	1.1298225444102040e-08	7.5798163818142209e-10	2	true	GAMG	4.2946569251362229e-07	4.2205120837581242e-08	39	true	smoothSolver	5.2008107339370397e-11	1.0501173255313809e-11	1	true
433                     	smoothSolver	4.5921439824819988e-07	1.4585488581655351e-08	2	2.1445593135204080e-06	6.5494875766880312e-08	2	false	smoothSolver	1.1246036007908030e-08	7.5479854710823931e-10	2	true	GAMG	4.1875377928774028e-07	4.1143710397297132e-08	38	true	smoothSolver	5.1904316481723002e-11	1.0488479483481720e-11	1	true
434                     	smoothSolver	4.5614189231563639e-07	1.4892350051442150e-08	2	2.1049214340297380e-06	6.3594737869045342e-08	2	false	smoothSolver	1.1194487107626740e-08	7.5165976334076033e-10	2	true	GAMG	4.1186954427162428e-07	4.1012947816790017e-08	37	true	smoothSolver	5.1794260605278912e-11	1.0475161859342240e-11	1	true
435                     	smoothSolver	4.5331544029086959e-07	1.5194227436329868e-08	2	2.0662076044502212e-06	6.1876922039901261e-08	2	false	smoothSolver	1.1143396037859140e-08	7.4855408519936114e-10	2	true	GAMG	4.0084672209317512e-07	3.9273986734577591e-08	39	true	smoothSolver	5.1671577418741322e-11	1.0461290851060210e-11	1	true
436                     	smoothSolver	4.5085359020409041e-07	1.5477851590470460e-08	2	2.0283797677242542e-06	6.0348586773956318e-08	2	false	smoothSolver	1.1092347671348380e-08	7.4548191472943702e-10	2	true	GAMG	3.9473238236601379e-07	3.8972234286903812e-08	38	true	smoothSolver	5.1573190386441808e-11	1.0446678328230710e-11	1	true
437                     	smoothSolver	4.4788855225836301e-07	1.5729026478727150e-08	2	1.9919006710897092e-06	5.8940453842721972e-08	2	false	smoothSolver	1.1041454733408480e-08	7.4244579298175700e-10	2	true	GAMG	3.9296315518628208e-07	3.8896338749999442e-08	38	true	smoothSolver	5.1456350785335318e-11	1.0431019813772210e-11	1	true
438                     	smoothSolver	4.4458362357975042e-07	1.5959660961992020e-08	2	1.9563232150285410e-06	5.7711042941609377e-08	2	false	smoothSolver	1.0991127605623690e-08	7.3945988796146288e-10	2	true	GAMG	3.9105918789813939e-07	3.8846045869661532e-08	38	true	smoothSolver	5.1336530423025052e-11	1.0414170813175900e-11	1	true
439                     	smoothSolver	4.4087500625651679e-07	1.6167041785105189e-08	2	1.9217460831955301e-06	5.6644032847215997e-08	2	false	smoothSolver	1.0941258524978310e-08	7.3651176678169428e-10	2	true	GAMG	3.9028011673865839e-07	3.8837429655144760e-08	38	true	smoothSolver	5.1214427085210582e-11	1.0396653510100360e-11	1	true
440                     	smoothSolver	4.3664831271725262e-07	1.6350834147674201e-08	2	1.8881598980097121e-06	5.5731955417098758e-08	2	false	smoothSolver	1.0891758287403401e-08	7.3359188540975877e-10	2	true	GAMG	3.9075459688374211e-07	3.9066161472428513e-08	37	true	smoothSolver	5.1094044924468268e-11	1.0378311521641601e-11	1	true
441                     	smoothSolver	4.3179856862000332e-07	1.6510861298519031e-08	2	1.8555578449359831e-06	5.4967271530358558e-08	2	false	smoothSolver	1.0842460673336700e-08	7.3074459973702359e-10	2	true	GAMG	3.9272644247483498e-07	3.9073298716345727e-08	37	true	smoothSolver	5.0962730477257820e-11	1.0360303691246230e-11	1	true
442                     	smoothSolver	4.2675202505443719e-07	1.6653310515722300e-08	2	1.8236474013415020e-06	5.4361582824584350e-08	2	false	smoothSolver	1.0793518976479981e-08	7.2794607715974981e-10	2	true	GAMG	3.9490190476200169e-07	3.9230340437460519e-08	37	true	smoothSolver	5.0838865738856192e-11	1.0341810038088180e-11	1	true
443                     	smoothSolver	4.2084506070258258e-07	1.6764192975591891e-08	2	1.7929709576661440e-06	5.3853093908114722e-08	2	false	smoothSolver	1.0745027722258580e-08	7.2519745178096872e-10	2	true	GAMG	4.0137333690666410e-07	3.9964397274408027e-08	36	true	smoothSolver	5.0710256384576253e-11	1.0322572834552260e-11	1	true
444                     	smoothSolver	4.1472207496500860e-07	1.6862470911834491e-08	2	1.7627660583972559e-06	5.3507646811599413e-08	2	false	smoothSolver	1.0697813259255551e-08	7.2249726236090709e-10	2	true	GAMG	4.0934637685439931e-07	4.0716440372225969e-08	35	true	smoothSolver	5.0581763787462881e-11	1.0302124042749790e-11	1	true
445                     	smoothSolver	4.0822728554449951e-07	1.6935638094623328e-08	2	1.7335468105394780e-06	5.3262949907035430e-08	2	false	smoothSolver	1.0651011947406620e-08	7.1984584490702733e-10	2	true	GAMG	4.1304764235490668e-07	4.1182587785093448e-08	36	true	smoothSolver	5.0434610760908678e-11	1.0280044047272380e-11	1	true
446                     	smoothSolver	4.0113373468605527e-07	1.6981516889570109e-08	2	1.7052607873107200e-06	5.3110469308445821e-08	2	false	smoothSolver	1.0604035383188399e-08	7.1724003948523586e-10	2	true	GAMG	4.2072756753677282e-07	4.1533195709814878e-08	35	true	smoothSolver	5.0301166467025862e-11	1.0257886316759430e-11	1	true
447                     	smoothSolver	3.9365511215421119e-07	1.7013175236702299e-08	2	1.6776421400288991e-06	5.3081308812929273e-08	2	false	smoothSolver	1.0557631163349200e-08	7.1466449314421622e-10	2	true	GAMG	4.2419604374216740e-07	4.2050614530820242e-08	35	true	smoothSolver	5.0156778209114088e-11	1.0235400182207590e-11	1	true
448                     	smoothSolver	3.8617579617352579e-07	1.7032788439987711e-08	2	1.6504634968293340e-06	5.3172996519855249e-08	2	false	smoothSolver	1.0511896077515810e-08	7.1212749998103795e-10	2	true	GAMG	4.2782408813115382e-07	4.2154281914549853e-08	35	true	smoothSolver	5.0015993898484673e-11	1.0212332985169730e-11	1	true
449                     	smoothSolver	3.7809642381318739e-07	1.7019952165629369e-08	2	1.6243657763252480e-06	5.3322462018254401e-08	2	false	smoothSolver	1.0466497690661150e-08	7.0962670499591048e-10	2	true	GAMG	4.3305867173416119e-07	4.3126422373611662e-08	34	true	smoothSolver	4.9876659950900179e-11	1.0188697046369010e-11	1	true
450                     	smoothSolver	3.7002660391808847e-07	1.7002852882893751e-08	2	1.5989118276070459e-06	5.3564677079320642e-08	2	false	smoothSolver	1.0421416895767859e-08	7.0713939119316665e-10	2	true	GAMG	4.3948127773202608e-07	4.3081376946091810e-08	35	true	smoothSolver	4.9727804604115752e-11	1.0164465470264249e-11	1	true
451                     	smoothSolver	3.6185921199699821e-07	1.6962679036938341e-08	2	1.5745128774858030e-06	5.3882643908046222e-08	2	false	smoothSolver	1.0376683746861530e-08	7.0468258222103537e-10	2	true	GAMG	4.4028404562888398e-07	4.3920232974487649e-08	33	true	smoothSolver	4.9598836821695961e-11	1.0139874735144720e-11	1	true
452                     	smoothSolver	3.5329599247683793e-07	1.6898848863382340e-08	2	1.5515191018126221e-06	5.4249921647523962e-08	2	false	smoothSolver	1.0332101737867060e-08	7.0227965860586402e-10	2	true	GAMG	4.4327393467748040e-07	4.3782345834031417e-08	35	true	smoothSolver	4.9439496890591509e-11	1.0115031316275600e-11	1	true
453                     	smoothSolver	3.4504412563676189e-07	1.6836285767214949e-08	2	1.5291720429411359e-06	5.4677191454323173e-08	2	false	smoothSolver	1.0287614495384010e-08	6.9991755584009721e-10	2	true	GAMG	4.4521025620221390e-07	4.4454635813599772e-08	33	true	smoothSolver	4.9303865536285782e-11	1.0089217485965029e-11	1	true
454                     	smoothSolver	3.3654600796625368e-07	1.6744075613513499e-08	2	1.5092295120034750e-06	5.5150132479942582e-08	2	false	smoothSolver	1.0243519600405881e-08	6.9759683856481996e-10	2	true	GAMG	4.4823032214416648e-07	4.4708919128598717e-08	34	true	smoothSolver	4.9146279433133150e-11	1.0062533472891520e-11	1	true
455                     	smoothSolver	3.2849009538716179e-07	1.6658330315061748e-08	2	1.4908265429436270e-06	5.5616869354513321e-08	2	false	smoothSolver	1.0200527359000490e-08	6.9532491129200482e-10	2	true	GAMG	4.5272643917959259e-07	4.5035851722204010e-08	34	true	smoothSolver	4.9002048434934421e-11	1.0035414662272820e-11	1	true
456                     	smoothSolver	3.2083953088233892e-07	1.6558478831072019e-08	2	1.4755820041662110e-06	5.6090891246329110e-08	2	false	smoothSolver	1.0158036501733841e-08	6.9305616953373709e-10	2	true	GAMG	4.5582121834784868e-07	4.5136983415669753e-08	34	true	smoothSolver	4.8855939740833601e-11	1.0008114334529810e-11	1	true
457                     	smoothSolver	3.1398338468610701e-07	1.6461714854051879e-08	2	1.4631912578283660e-06	5.6564629173437627e-08	2	false	smoothSolver	1.0115584622764089e-08	6.9079120625760709e-10	2	true	GAMG	4.5809606874824951e-07	4.5730448649135932e-08	33	true	smoothSolver	4.8710874789017672e-11	9.9803956947453365e-12	1	true
458                     	smoothSolver	3.0843894247869930e-07	1.6376637390637121e-08	2	1.4538706352123569e-06	5.7024601754874371e-08	2	false	smoothSolver	1.0073543564826980e-08	6.8852995347161777e-10	2	true	GAMG	4.5956201488714522e-07	4.5368508123453222e-08	33	true	smoothSolver	4.8556647443687597e-11	9.9521784704195439e-12	1	true
459                     	smoothSolver	3.0457766575683198e-07	1.6298613616277738e-08	2	1.4472469361354379e-06	5.7511573196918880e-08	2	false	smoothSolver	1.0031853078955350e-08	6.8629719480958965e-10	2	true	GAMG	4.6066756831215888e-07	4.5978670289146269e-08	33	true	smoothSolver	4.8410668052333063e-11	9.9232616108705253e-12	1	true
460                     	smoothSolver	3.0177248913026558e-07	1.6234886590505670e-08	2	1.4428310457516770e-06	5.7988295067963483e-08	2	false	smoothSolver	9.9906375676154441e-09	6.8409078176929127e-10	2	true	GAMG	4.6413271982995108e-07	4.5693332848361291e-08	33	true	smoothSolver	4.8253977262435790e-11	9.8939664681849806e-12	1	true
461                     	smoothSolver	2.9957751317798578e-07	1.6149930030208659e-08	2	1.4405785224485241e-06	5.8589984720397788e-08	2	false	smoothSolver	9.9497205245605988e-09	6.8189320256934581e-10	2	true	GAMG	4.6761031585063942e-07	4.6668493643168389e-08	32	true	smoothSolver	4.8108891338503647e-11	9.8645418712920912e-12	1	true
462                     	smoothSolver	2.9777337325698573e-07	1.6065698755412811e-08	2	1.4416244634803579e-06	5.9245452860617652e-08	2	false	smoothSolver	9.9092223591848681e-09	6.7971757636794317e-10	2	true	GAMG	4.7441533186262782e-07	4.7361872910469048e-08	32	true	smoothSolver	4.7947584621035418e-11	9.8342975712952842e-12	1	true
463                     	smoothSolver	2.9629754231242938e-07	1.5955985118853992e-08	2	1.4450093209578311e-06	6.0012774738103567e-08	2	false	smoothSolver	9.8689569889008790e-09	6.7756331740552411e-10	2	true	GAMG	4.7924737950827337e-07	4.7791415627971233e-08	32	true	smoothSolver	4.7786902844516689e-11	9.8038170592974205e-12	1	true
464                     	smoothSolver	2.9503230733828301e-07	1.5831209426651569e-08	2	1.4503650586210721e-06	6.0830693123870160e-08	2	false	smoothSolver	9.8288515432228295e-09	6.7543993581709616e-10	2	true	GAMG	4.8262669150739422e-07	4.8117474045409091e-08	32	true	smoothSolver	4.7628110088978438e-11	9.7732448318806471e-12	1	true
465                     	smoothSolver	2.9393090406313962e-07	1.5691074841934631e-08	2	1.4569362611274720e-06	6.1654607666820966e-08	2	false	smoothSolver	9.7888398002237468e-09	6.7333116019806880e-10	2	true	GAMG	4.8543654344451436e-07	4.8364276469169932e-08	32	true	smoothSolver	4.7470937874661248e-11	9.7424284390133851e-12	1	true
466                     	smoothSolver	2.9294837336882188e-07	1.5535572318519749e-08	2	1.4640806044037330e-06	6.2457280614073209e-08	2	false	smoothSolver	9.7488069091984699e-09	6.7125190412070116e-10	2	true	GAMG	4.8793112388565400e-07	4.8532558195466180e-08	32	true	smoothSolver	4.7309238721106902e-11	9.7113435315785405e-12	1	true
467                     	smoothSolver	2.9204672465668929e-07	1.5365015597575581e-08	2	1.4713075533224239e-06	6.3222913677860362e-08	2	false	smoothSolver	9.7090249950266386e-09	6.6922385470641613e-10	2	true	GAMG	4.9001319272054252e-07	4.8623718005568218e-08	32	true	smoothSolver	4.7147091424181463e-11	9.6800500094697258e-12	1	true
468                     	smoothSolver	2.9119093829206661e-07	1.5180217126516541e-08	2	1.4782735424936309e-06	6.3936544485135936e-08	2	false	smoothSolver	9.6700031069231221e-09	6.6720755575837385e-10	2	true	GAMG	4.9168564364568358e-07	4.8640060460020302e-08	32	true	smoothSolver	4.6984220695416081e-11	9.6483587948591803e-12	1	true
469                     	smoothSolver	2.9035327448467868e-07	1.4981767569423130e-08	2	1.4847144760949511e-06	6.4586275714071034e-08	2	false	smoothSolver	9.6317036970953119e-09	6.6520665117749107e-10	2	true	GAMG	4.9281481270641109e-07	4.8595953602338088e-08	32	true	smoothSolver	4.6819226282169200e-11	9.6161296977142107e-12	1	true
470                     	smoothSolver	2.8950899909647162e-07	1.4770194999288330e-08	2	1.4904360493086130e-06	6.5163018379190311e-08	2	false	smoothSolver	9.5937923999094615e-09	6.6320928427868077e-10	2	true	GAMG	4.9340846790578317e-07	4.8507166480147560e-08	32	true	smoothSolver	4.6650267050926370e-11	9.5833231496012907e-12	1	true
471                     	smoothSolver	2.8863689059233699e-07	1.4546102201863849e-08	2	1.4952863584368441e-06	6.5660131713227727e-08	2	false	smoothSolver	9.5558635193055725e-09	6.6122966681880345e-10	2	true	GAMG	4.9341788382124363e-07	4.8395244021471262e-08	32	true	smoothSolver	4.6480845230580493e-11	9.5499369065960443e-12	1	true
472                     	smoothSolver	2.8771972054411160e-07	1.4310370139014590e-08	2	1.4991515728019260e-06	6.6073010593164119e-08	2	false	smoothSolver	9.5181674973666970e-09	6.5924575020380403e-10	2	true	GAMG	4.9286583373983311e-07	4.8280747330170071e-08	32	true	smoothSolver	4.6310557510503657e-11	9.5168231567519971e-12	1	true
473                     	smoothSolver	2.8674303677919089e-07	1.4064035325478211e-08	2	1.5019489479631370e-06	6.6398143566382145e-08	2	false	smoothSolver	9.4810189954588695e-09	6.5726879947661861e-10	2	true	GAMG	4.9178128375821749e-07	4.8172194914651010e-08	32	true	smoothSolver	4.6140712898407092e-11	9.4836552095164537e-12	1	true
474                     	smoothSolver	2.8569319597597392e-07	1.3808059408844479e-08	2	1.5036086365446501e-06	6.6633329464473760e-08	2	false	smoothSolver	9.4440200671456482e-09	6.5528836406767478e-10	2	true	GAMG	4.9014516907948221e-07	4.8074628382332328e-08	32	true	smoothSolver	4.5968660049710349e-11	9.4499551497230983e-12	1	true
475                     	smoothSolver	2.8456158681934062e-07	1.3543334256050259e-08	2	1.5040810882336811e-06	6.6777504001660944e-08	2	false	smoothSolver	9.4069743523657667e-09	6.5331995559402237e-10	2	true	GAMG	4.8803808041819826e-07	4.7983387790836640e-08	32	true	smoothSolver	4.5793716963999941e-11	9.4157655111852346e-12	1	true
476                     	smoothSolver	2.8334001329094442e-07	1.3270983512075300e-08	2	1.5033361390002791e-06	6.6830408558318255e-08	2	false	smoothSolver	9.3700646560624039e-09	6.5135460586993362e-10	2	true	GAMG	4.8549350012567913e-07	4.7898543747112931e-08	32	true	smoothSolver	4.5617053603243270e-11	9.3811297175047835e-12	1	true
477                     	smoothSolver	2.8202180893593618e-07	1.2992369157406740e-08	2	1.5013544922812340e-06	6.6792171110174798e-08	2	false	smoothSolver	9.3333578878033872e-09	6.4937001468888079e-10	2	true	GAMG	4.8252250340828379e-07	4.7819014318695052e-08	32	true	smoothSolver	4.5436224674583650e-11	9.3459928475009491e-12	1	true
478                     	smoothSolver	2.8060323173557123e-07	1.2709037080088840e-08	2	1.4981253032401380e-06	6.6663716020862603e-08	2	false	smoothSolver	9.2967489060306759e-09	6.4737522654051617e-10	2	true	GAMG	4.7918363243766259e-07	4.7732327628676862e-08	32	true	smoothSolver	4.5255621582561908e-11	9.3109083977271539e-12	1	true
479                     	smoothSolver	2.7908097267010752e-07	1.2423118930488271e-08	2	1.4936588160424919e-06	6.6446264920913334e-08	2	false	smoothSolver	9.2605138175321161e-09	6.4541542591483696e-10	2	true	GAMG	4.7543013424584477e-07	4.7365100386159978e-08	33	true	smoothSolver	4.5072473738018012e-11	9.2755117386900190e-12	1	true
480                     	smoothSolver	2.7741871182322358e-07	1.2137729379695230e-08	2	1.4881151895429790e-06	6.6142420029936168e-08	2	false	smoothSolver	9.2242951511563532e-09	6.4344402042306879e-10	2	true	GAMG	4.6774715636093789e-07	4.5559633845063170e-08	33	true	smoothSolver	4.4886629948897382e-11	9.2395656127576275e-12	1	true
481                     	smoothSolver	2.7573778254454971e-07	1.1846014893503039e-08	2	1.4809609041899369e-06	6.5795603999099440e-08	2	false	smoothSolver	9.1883315400281573e-09	6.4146884606611151e-10	2	true	GAMG	4.6117880224082041e-07	4.6030801805791730e-08	32	true	smoothSolver	4.4707318634976288e-11	9.2033819727096462e-12	1	true
482                     	smoothSolver	2.7386217763393899e-07	1.1564642751133710e-08	2	1.4729295363678769e-06	6.5319490642326360e-08	2	false	smoothSolver	9.1525464375712650e-09	6.3951226955628230e-10	2	true	GAMG	4.6071702488972549e-07	4.6035838831011740e-08	32	true	smoothSolver	4.4517975962200108e-11	9.1668831154294367e-12	1	true
483                     	smoothSolver	2.7193373634243099e-07	1.1279454702475390e-08	2	1.4636170142764179e-06	6.4793307873058198e-08	2	false	smoothSolver	9.1168103343497707e-09	6.3761147467984635e-10	2	true	GAMG	4.5718895816481298e-07	4.5626284814610907e-08	33	true	smoothSolver	4.4330738948420452e-11	9.1302971557810671e-12	1	true
484                     	smoothSolver	2.6985694471434972e-07	1.0998515048181059e-08	2	1.4532786303209500e-06	6.4197483695442764e-08	2	false	smoothSolver	9.0812327062165552e-09	6.3572228463921576e-10	2	true	GAMG	4.4516244712752058e-07	4.4088743154157700e-08	33	true	smoothSolver	4.4142475854875417e-11	9.0938456753899999e-12	1	true
485                     	smoothSolver	2.6775813246596252e-07	1.0714222288001650e-08	2	1.4414062568319921e-06	6.3549716381346408e-08	2	false	smoothSolver	9.0458739303918680e-09	6.3381161492646081e-10	2	true	GAMG	4.3822604498421440e-07	4.3431211951705392e-08	34	true	smoothSolver	4.3959139511405548e-11	9.0575734139351520e-12	1	true
486                     	smoothSolver	2.6549980186369129e-07	1.0442452387149930e-08	2	1.4288173463225099e-06	6.2778192439998269e-08	2	false	smoothSolver	9.0107110696917658e-09	6.3191162796745331e-10	2	true	GAMG	4.3701352151516801e-07	4.3591543637226672e-08	33	true	smoothSolver	4.3771789834877011e-11	9.0212402876250018e-12	1	true
487                     	smoothSolver	2.6310446267036570e-07	1.0167696624932921e-08	2	1.4149781150476970e-06	6.1958309567330797e-08	2	false	smoothSolver	8.9756835401431153e-09	6.3003310909057752e-10	2	true	GAMG	4.2517113729624372e-07	4.2398434316385877e-08	33	true	smoothSolver	4.3583800173425488e-11	8.9845448351268022e-12	1	true
488                     	smoothSolver	2.6074144180695710e-07	9.8954278717201583e-09	2	1.3999330295016991e-06	6.1093368780452321e-08	2	false	smoothSolver	8.9409242584043075e-09	6.2815188279774150e-10	2	true	GAMG	4.1824650140890350e-07	4.1818828741114187e-08	34	true	smoothSolver	4.3399742448898801e-11	8.9477840388472409e-12	1	true
489                     	smoothSolver	2.5820979556152671e-07	9.6356680994573293e-09	2	1.3842597083070920e-06	6.0114822115675460e-08	2	false	smoothSolver	8.9062012340686066e-09	6.2625587175894350e-10	2	true	GAMG	4.1675271099849102e-07	4.1410648597388488e-08	34	true	smoothSolver	4.3212392943624569e-11	8.9109190478768491e-12	1	true
490                     	smoothSolver	2.5561130647280121e-07	9.3752185711641461e-09	2	1.3674185978511720e-06	5.9093546983894897e-08	2	false	smoothSolver	8.8713490175860559e-09	6.2436265399366627e-10	2	true	GAMG	4.1142285999309669e-07	4.1021373677552312e-08	34	true	smoothSolver	4.3027072624847293e-11	8.8741815948889198e-12	1	true
